Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Physics', device=0, dprate=0.5, dropout=0.8, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.1, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.6, val_rate=0.2, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(0.3365)  val_loss tensor(0.1467)  tmp_train_acc 0.9078602386430521  tmp_test_acc 0.955193711398091  test_acc 0.955193711398091
337 : train_loss tensor(0.1794)  val_loss tensor(0.1332)  tmp_train_acc 0.9421049815399433  tmp_test_acc 0.9562043795620438  test_acc 0.9730488489612578
338 : train_loss tensor(0.1755)  val_loss tensor(0.1803)  tmp_train_acc 0.9426400556477073  tmp_test_acc 0.9393599101628298  test_acc 0.9730488489612578
339 : train_loss tensor(0.1638)  val_loss tensor(0.1316)  tmp_train_acc 0.9460645299373963  tmp_test_acc 0.9535092644581695  test_acc 0.9730488489612578
340 : train_loss tensor(0.1649)  val_loss tensor(0.1332)  tmp_train_acc 0.9440847557386698  tmp_test_acc 0.9553060078607524  test_acc 0.9730488489612578
341 : train_loss tensor(0.1782)  val_loss tensor(0.1034)  tmp_train_acc 0.9422655037722725  tmp_test_acc 0.9626052779337451  test_acc 0.9730488489612578
342 : train_loss tensor(0.1906)  val_loss tensor(0.1145)  tmp_train_acc 0.9361121515329873  tmp_test_acc 0.9600224592925323  test_acc 0.9730488489612578
343 : train_loss tensor(0.1674)  val_loss tensor(0.1271)  tmp_train_acc 0.945475948418856  tmp_test_acc 0.9562043795620438  test_acc 0.9730488489612578
344 : train_loss tensor(0.1709)  val_loss tensor(0.1280)  tmp_train_acc 0.9423190111830488  tmp_test_acc 0.9554183043234138  test_acc 0.9730488489612578
345 : train_loss tensor(0.1819)  val_loss tensor(0.0950)  tmp_train_acc 0.938519985017925  tmp_test_acc 0.9657495788882651  test_acc 0.9730488489612578
346 : train_loss tensor(0.1685)  val_loss tensor(0.1549)  tmp_train_acc 0.9436566964524586  tmp_test_acc 0.9474452554744526  test_acc 0.9730488489612578
347 : train_loss tensor(0.1619)  val_loss tensor(0.1277)  tmp_train_acc 0.945208411364974  tmp_test_acc 0.9546322290847838  test_acc 0.9730488489612578
348 : train_loss tensor(0.1588)  val_loss tensor(0.1641)  tmp_train_acc 0.9477232596714645  tmp_test_acc 0.9453116226838855  test_acc 0.9730488489612578
349 : train_loss tensor(0.1636)  val_loss tensor(0.1442)  tmp_train_acc 0.945743485472738  tmp_test_acc 0.9538461538461539  test_acc 0.9730488489612578
350 : train_loss tensor(0.1680)  val_loss tensor(0.1203)  tmp_train_acc 0.9424795334153782  tmp_test_acc 0.9573273441886582  test_acc 0.9730488489612578
351 : train_loss tensor(0.1723)  val_loss tensor(0.1083)  tmp_train_acc 0.941248862967521  tmp_test_acc 0.959685569904548  test_acc 0.9730488489612578
352 : train_loss tensor(0.1627)  val_loss tensor(0.1345)  tmp_train_acc 0.9449943817218684  tmp_test_acc 0.9526108927568782  test_acc 0.9730488489612578
353 : train_loss tensor(0.1750)  val_loss tensor(0.1127)  tmp_train_acc 0.9403927443950987  tmp_test_acc 0.9568781583380124  test_acc 0.9730488489612578
354 : train_loss tensor(0.1679)  val_loss tensor(0.1601)  tmp_train_acc 0.9455829632404088  tmp_test_acc 0.945199326221224  test_acc 0.9730488489612578
355 : train_loss tensor(0.1618)  val_loss tensor(0.1308)  tmp_train_acc 0.9471346781529242  tmp_test_acc 0.9517125210555868  test_acc 0.9730488489612578
356 : train_loss tensor(0.1695)  val_loss tensor(0.1206)  tmp_train_acc 0.9419979667183905  tmp_test_acc 0.9572150477259966  test_acc 0.9730488489612578
357 : train_loss tensor(0.1641)  val_loss tensor(0.1176)  tmp_train_acc 0.9429075927015892  tmp_test_acc 0.9553060078607524  test_acc 0.9730488489612578
358 : train_loss tensor(0.1667)  val_loss tensor(0.1121)  tmp_train_acc 0.9418909518968377  tmp_test_acc 0.9588994946659181  test_acc 0.9730488489612578
359 : train_loss tensor(0.1714)  val_loss tensor(0.0995)  tmp_train_acc 0.9425330408261544  tmp_test_acc 0.9617069062324537  test_acc 0.9730488489612578
360 : train_loss tensor(0.1779)  val_loss tensor(0.0894)  tmp_train_acc 0.9392155813580182  tmp_test_acc 0.9676586187535092  test_acc 0.9730488489612578
361 : train_loss tensor(0.1614)  val_loss tensor(0.1423)  tmp_train_acc 0.9462250521697256  tmp_test_acc 0.9516002245929254  test_acc 0.9730488489612578
362 : train_loss tensor(0.1788)  val_loss tensor(0.0968)  tmp_train_acc 0.9396971480550057  tmp_test_acc 0.9621560920830994  test_acc 0.9730488489612578
363 : train_loss tensor(0.1701)  val_loss tensor(0.1477)  tmp_train_acc 0.9429611001123657  tmp_test_acc 0.9490174059517125  test_acc 0.9730488489612578
364 : train_loss tensor(0.1701)  val_loss tensor(0.1479)  tmp_train_acc 0.9440847557386698  tmp_test_acc 0.9487928130263896  test_acc 0.9730488489612578
365 : train_loss tensor(0.1681)  val_loss tensor(0.1087)  tmp_train_acc 0.9415164000214029  tmp_test_acc 0.9592363840539023  test_acc 0.9730488489612578
366 : train_loss tensor(0.1714)  val_loss tensor(0.1052)  tmp_train_acc 0.9436566964524586  tmp_test_acc 0.9621560920830994  test_acc 0.9730488489612578
367 : train_loss tensor(0.1686)  val_loss tensor(0.1133)  tmp_train_acc 0.9441382631494462  tmp_test_acc 0.9605839416058394  test_acc 0.9730488489612578
368 : train_loss tensor(0.1683)  val_loss tensor(0.1157)  tmp_train_acc 0.9437637112740115  tmp_test_acc 0.9580011229646266  test_acc 0.9730488489612578
369 : train_loss tensor(0.1576)  val_loss tensor(0.1423)  tmp_train_acc 0.9478837819037936  tmp_test_acc 0.9530600786075238  test_acc 0.9730488489612578
370 : train_loss tensor(0.1705)  val_loss tensor(0.1087)  tmp_train_acc 0.9416234148429558  tmp_test_acc 0.9586749017405952  test_acc 0.9730488489612578
371 : train_loss tensor(0.1691)  val_loss tensor(0.1331)  tmp_train_acc 0.9421049815399433  tmp_test_acc 0.9531723750701853  test_acc 0.9730488489612578
372 : train_loss tensor(0.1679)  val_loss tensor(0.1158)  tmp_train_acc 0.9429611001123657  tmp_test_acc 0.9585626052779338  test_acc 0.9730488489612578
373 : train_loss tensor(0.1676)  val_loss tensor(0.1293)  tmp_train_acc 0.9421049815399433  tmp_test_acc 0.9537338573834924  test_acc 0.9730488489612578
374 : train_loss tensor(0.1743)  val_loss tensor(0.1320)  tmp_train_acc 0.9388410294825833  tmp_test_acc 0.9568781583380124  test_acc 0.9730488489612578
375 : train_loss tensor(0.1612)  val_loss tensor(0.1258)  tmp_train_acc 0.945208411364974  tmp_test_acc 0.954407636159461  test_acc 0.9730488489612578
376 : train_loss tensor(0.1703)  val_loss tensor(0.1122)  tmp_train_acc 0.9416769222537321  tmp_test_acc 0.9600224592925323  test_acc 0.9730488489612578
377 : train_loss tensor(0.1604)  val_loss tensor(0.1332)  tmp_train_acc 0.9453689335973032  tmp_test_acc 0.9521617069062325  test_acc 0.9730488489612578
378 : train_loss tensor(0.1618)  val_loss tensor(0.1296)  tmp_train_acc 0.9449943817218684  tmp_test_acc 0.9571027512633352  test_acc 0.9730488489612578
379 : train_loss tensor(0.1758)  val_loss tensor(0.1758)  tmp_train_acc 0.937021777516186  tmp_test_acc 0.9404828747894441  test_acc 0.9730488489612578
380 : train_loss tensor(0.1679)  val_loss tensor(0.1782)  tmp_train_acc 0.9424260260046017  tmp_test_acc 0.9410443571027512  test_acc 0.9730488489612578
381 : train_loss tensor(0.1806)  val_loss tensor(0.0901)  tmp_train_acc 0.9396971480550057  tmp_test_acc 0.9648512071869736  test_acc 0.9730488489612578
382 : train_loss tensor(0.1653)  val_loss tensor(0.1291)  tmp_train_acc 0.9444058002033282  tmp_test_acc 0.9553060078607524  test_acc 0.9730488489612578
383 : train_loss tensor(0.1667)  val_loss tensor(0.1276)  tmp_train_acc 0.9447268446679865  tmp_test_acc 0.9530600786075238  test_acc 0.9730488489612578
384 : train_loss tensor(0.1656)  val_loss tensor(0.1160)  tmp_train_acc 0.9448873669003157  tmp_test_acc 0.9571027512633352  test_acc 0.9730488489612578
385 : train_loss tensor(0.1650)  val_loss tensor(0.1257)  tmp_train_acc 0.9426935630584836  tmp_test_acc 0.9542953396967996  test_acc 0.9730488489612578
386 : train_loss tensor(0.1650)  val_loss tensor(0.1077)  tmp_train_acc 0.943710203863235  tmp_test_acc 0.9603593486805165  test_acc 0.9730488489612578
387 : train_loss tensor(0.1684)  val_loss tensor(0.1242)  tmp_train_acc 0.9444593076141047  tmp_test_acc 0.9540707467714767  test_acc 0.9730488489612578
388 : train_loss tensor(0.1691)  val_loss tensor(0.1586)  tmp_train_acc 0.9403392369843223  tmp_test_acc 0.948905109489051  test_acc 0.9730488489612578
389 : train_loss tensor(0.1597)  val_loss tensor(0.1469)  tmp_train_acc 0.9467601262774894  tmp_test_acc 0.9501403705783268  test_acc 0.9730488489612578
390 : train_loss tensor(0.1655)  val_loss tensor(0.1155)  tmp_train_acc 0.9434961742201294  tmp_test_acc 0.9569904548006738  test_acc 0.9730488489612578
391 : train_loss tensor(0.1769)  val_loss tensor(0.1139)  tmp_train_acc 0.9383059553748193  tmp_test_acc 0.9601347557551937  test_acc 0.9730488489612578
392 : train_loss tensor(0.1589)  val_loss tensor(0.1386)  tmp_train_acc 0.9468136336882659  tmp_test_acc 0.9498034811903425  test_acc 0.9730488489612578
393 : train_loss tensor(0.1658)  val_loss tensor(0.1038)  tmp_train_acc 0.9430681149339184  tmp_test_acc 0.9622683885457608  test_acc 0.9730488489612578
394 : train_loss tensor(0.1700)  val_loss tensor(0.2006)  tmp_train_acc 0.9454224410080796  tmp_test_acc 0.9357664233576642  test_acc 0.9730488489612578
395 : train_loss tensor(0.1655)  val_loss tensor(0.1350)  tmp_train_acc 0.9447268446679865  tmp_test_acc 0.9531723750701853  test_acc 0.9730488489612578
396 : train_loss tensor(0.1658)  val_loss tensor(0.1211)  tmp_train_acc 0.9435496816309059  tmp_test_acc 0.9559797866367209  test_acc 0.9730488489612578
397 : train_loss tensor(0.1575)  val_loss tensor(0.1309)  tmp_train_acc 0.9451013965434213  tmp_test_acc 0.954407636159461  test_acc 0.9730488489612578
398 : train_loss tensor(0.1653)  val_loss tensor(0.1211)  tmp_train_acc 0.9438707260955642  tmp_test_acc 0.9574396406513195  test_acc 0.9730488489612578
399 : train_loss tensor(0.1640)  val_loss tensor(0.1619)  tmp_train_acc 0.9434426668093531  tmp_test_acc 0.945985401459854  test_acc 0.9730488489612578
400 : train_loss tensor(0.1655)  val_loss tensor(0.1276)  tmp_train_acc 0.9441382631494462  tmp_test_acc 0.9584503088152723  test_acc 0.9730488489612578
401 : train_loss tensor(0.1669)  val_loss tensor(0.1294)  tmp_train_acc 0.9415699074321794  tmp_test_acc 0.9556428972487366  test_acc 0.9730488489612578
402 : train_loss tensor(0.1622)  val_loss tensor(0.1294)  tmp_train_acc 0.9448338594895394  tmp_test_acc 0.953396967995508  test_acc 0.9730488489612578
403 : train_loss tensor(0.1622)  val_loss tensor(0.1175)  tmp_train_acc 0.945743485472738  tmp_test_acc 0.9601347557551937  test_acc 0.9730488489612578
404 : train_loss tensor(0.1623)  val_loss tensor(0.1495)  tmp_train_acc 0.9453154261865269  tmp_test_acc 0.9481190342504211  test_acc 0.9730488489612578
405 : train_loss tensor(0.1643)  val_loss tensor(0.1214)  tmp_train_acc 0.945208411364974  tmp_test_acc 0.955193711398091  test_acc 0.9730488489612578
406 : train_loss tensor(0.1578)  val_loss tensor(0.1609)  tmp_train_acc 0.9444058002033282  tmp_test_acc 0.9456485120718697  test_acc 0.9730488489612578
407 : train_loss tensor(0.1800)  val_loss tensor(0.1361)  tmp_train_acc 0.9377173738562791  tmp_test_acc 0.9550814149354295  test_acc 0.9730488489612578
408 : train_loss tensor(0.1591)  val_loss tensor(0.1499)  tmp_train_acc 0.9459040077050671  tmp_test_acc 0.9476698483997754  test_acc 0.9730488489612578
409 : train_loss tensor(0.1632)  val_loss tensor(0.1310)  tmp_train_acc 0.9443522927925517  tmp_test_acc 0.9555306007860752  test_acc 0.9730488489612578
410 : train_loss tensor(0.1636)  val_loss tensor(0.1409)  tmp_train_acc 0.9424795334153782  tmp_test_acc 0.9501403705783268  test_acc 0.9730488489612578
411 : train_loss tensor(0.1583)  val_loss tensor(0.1500)  tmp_train_acc 0.946974155920595  tmp_test_acc 0.9472206625491297  test_acc 0.9730488489612578
412 : train_loss tensor(0.1622)  val_loss tensor(0.1319)  tmp_train_acc 0.943282144577024  tmp_test_acc 0.9537338573834924  test_acc 0.9730488489612578
413 : train_loss tensor(0.1650)  val_loss tensor(0.1335)  tmp_train_acc 0.9416769222537321  tmp_test_acc 0.9524985962942167  test_acc 0.9730488489612578
414 : train_loss tensor(0.1676)  val_loss tensor(0.1073)  tmp_train_acc 0.9431751297554711  tmp_test_acc 0.9605839416058394  test_acc 0.9730488489612578
415 : train_loss tensor(0.1715)  val_loss tensor(0.1311)  tmp_train_acc 0.9425330408261544  tmp_test_acc 0.9562043795620438  test_acc 0.9730488489612578
416 : train_loss tensor(0.1655)  val_loss tensor(0.1208)  tmp_train_acc 0.9440847557386698  tmp_test_acc 0.9584503088152723  test_acc 0.9730488489612578
417 : train_loss tensor(0.1677)  val_loss tensor(0.1566)  tmp_train_acc 0.9429611001123657  tmp_test_acc 0.9484559236384054  test_acc 0.9730488489612578
418 : train_loss tensor(0.1617)  val_loss tensor(0.1255)  tmp_train_acc 0.9466531114559367  tmp_test_acc 0.9549691184727681  test_acc 0.9730488489612578
419 : train_loss tensor(0.1599)  val_loss tensor(0.1234)  tmp_train_acc 0.9442987853817754  tmp_test_acc 0.955755193711398  test_acc 0.9730488489612578
420 : train_loss tensor(0.1674)  val_loss tensor(0.1194)  tmp_train_acc 0.9446733372572101  tmp_test_acc 0.9546322290847838  test_acc 0.9730488489612578
421 : train_loss tensor(0.1764)  val_loss tensor(0.1275)  tmp_train_acc 0.9418374444860613  tmp_test_acc 0.9539584503088153  test_acc 0.9730488489612578
422 : train_loss tensor(0.1745)  val_loss tensor(0.1252)  tmp_train_acc 0.9418909518968377  tmp_test_acc 0.9577765300393037  test_acc 0.9730488489612578
423 : train_loss tensor(0.1648)  val_loss tensor(0.1080)  tmp_train_acc 0.9451549039541977  tmp_test_acc 0.9619314991577765  test_acc 0.9730488489612578
424 : train_loss tensor(0.1608)  val_loss tensor(0.1365)  tmp_train_acc 0.94601102252662  tmp_test_acc 0.9516002245929254  test_acc 0.9730488489612578
425 : train_loss tensor(0.1638)  val_loss tensor(0.1287)  tmp_train_acc 0.9431216223446948  tmp_test_acc 0.9526108927568782  test_acc 0.9730488489612578
426 : train_loss tensor(0.1717)  val_loss tensor(0.1559)  tmp_train_acc 0.940018192519664  tmp_test_acc 0.9453116226838855  test_acc 0.9730488489612578
427 : train_loss tensor(0.1650)  val_loss tensor(0.1420)  tmp_train_acc 0.9437637112740115  tmp_test_acc 0.9492419988770354  test_acc 0.9730488489612578
428 : train_loss tensor(0.1627)  val_loss tensor(0.1247)  tmp_train_acc 0.9461180373481726  tmp_test_acc 0.9537338573834924  test_acc 0.9730488489612578
The sum of epochs: 429
run_1 	 test_acc: 0.9730
each run avg_time: 2620.6639766693115 s
each epoch avg_time: 6094.56738760305 ms
GAT on dataset Physics, in 1 repeated experiment:
test acc mean = 97.3049 ¡À 0.0000  	 val acc mean = 97.7678
